Year	Location	Name	Label	NC_Accession	Plot_Yield	Yield
2017	RMT	ATP	Advanced Testing Program - Yield	TUFRunner 511	18.5	5593
2017	WHI	ATP	Advanced Testing Program - Yield	TUFRunner 511	7.0	2116
2014	LEW	ATP	Advanced Testing Program - Yield	TUFRunner 727	13.6	4107
2014	RMT	ATP	Advanced Testing Program - Yield	TUFRunner 727	10.6	3217
2014	WHI	ATP	Advanced Testing Program - Yield	TUFRunner 727	10.6	3217
2015	LEW	ATP	Advanced Testing Program - Yield	TUFRunner 727	13.7	4140
2015	RMT	ATP	Advanced Testing Program - Yield	TUFRunner 727	10.2	3093
2010	LEW	ATP	Advanced Testing Program - Yield	VA 98R	10.6	3213
2010	RMT	ATP	Advanced Testing Program - Yield	VA 98R	6.3	1906
2010	WHI	ATP	Advanced Testing Program - Yield	VA 98R	6.0	1815
2010	LEW	ATP	Advanced Testing Program - Yield	Wynne	10.2	3099
2010	RMT	ATP	Advanced Testing Program - Yield	Wynne	6.5	1966
2010	WHI	ATP	Advanced Testing Program - Yield	Wynne	6.6	1989
2011	LEW	ATP	Advanced Testing Program - Yield	Wynne	14.5	4394
2011	RMT	ATP	Advanced Testing Program - Yield	Wynne	17.3	5235
2011	WHI	ATP	Advanced Testing Program - Yield	Wynne	8.8	2670
2012	LEW	ATP	Advanced Testing Program - Yield	Wynne	12.7	3849
2012	RMT	ATP	Advanced Testing Program - Yield	Wynne	9.0	2734
2012	WHI	ATP	Advanced Testing Program - Yield	Wynne	15.2	4613
2013	LEW	ATP	Advanced Testing Program - Yield	Wynne	10.8	3275
2013	RMT	ATP	Advanced Testing Program - Yield	Wynne	9.2	2798
2013	WHI	ATP	Advanced Testing Program - Yield	Wynne	8.6	2596
2014	LEW	ATP	Advanced Testing Program - Yield	Wynne	17.2	5203
2014	RMT	ATP	Advanced Testing Program - Yield	Wynne	11.5	3478
2014	WHI	ATP	Advanced Testing Program - Yield	Wynne	11.5	3478
2015	LEW	ATP	Advanced Testing Program - Yield	Wynne	15.9	4814
2015	RMT	ATP	Advanced Testing Program - Yield	Wynne	19.2	5795
2016	LEW	ATP	Advanced Testing Program - Yield	Wynne	10.1	3044
2016	RMT	ATP	Advanced Testing Program - Yield	Wynne	9.7	2934
2016	WHI	ATP	Advanced Testing Program - Yield	Wynne	9.1	2741
2017	LEW	ATP	Advanced Testing Program - Yield	Wynne	17.6	5320
2017	RMT	ATP	Advanced Testing Program - Yield	Wynne	20.2	6102
2017	WHI	ATP	Advanced Testing Program - Yield	Wynne	4.9	1495
2018	LEW	ATP	Advanced Testing Program - Yield	Wynne	17.3	5244
2018	RMT	ATP	Advanced Testing Program - Yield	Wynne	14.4	4370
2018	WHI	ATP	Advanced Testing Program - Yield	Wynne	20.2	6125
